#1.zgrid 2.kperp 3.omd_curv 4.omd_gradB
-6.505208333333333037e+00 7.936842563589584643e+02 -2.609878289308547323e+02 -2.778611463210070269e+02
-6.500000000000000000e+00 8.027206571878683690e+02 -2.620328978074373936e+02 -2.790318764118835588e+02
-6.494791666666666963e+00 8.118524161369164176e+02 -2.630616613610305876e+02 -2.801873493908471460e+02
-6.489583333333333037e+00 8.210837196973145637e+02 -2.641147401292170116e+02 -2.813681956546940341e+02
-6.484375000000000000e+00 8.304028619484595310e+02 -2.653024945079108647e+02 -2.826847828880198108e+02
-6.479166666666666963e+00 8.398722805014526784e+02 -2.663481934042287094e+02 -2.838603667638979005e+02
-6.473958333333333037e+00 8.494549394780532339e+02 -2.673894448828233408e+02 -2.850325816801527594e+02
-6.468750000000000000e+00 8.591718263755806220e+02 -2.685656508523981643e+02 -2.863408242632078782e+02
-6.463541666666666963e+00 8.690633182170921600e+02 -2.697139087826984110e+02 -2.876221646961046190e+02
-6.458333333333333037e+00 8.790507481228625011e+02 -2.708434592142388624e+02 -2.888859196759021302e+02
-6.453125000000000000e+00 8.892864521050667008e+02 -2.725108089190767373e+02 -2.906884885105979492e+02
-6.447916666666666963e+00 8.996720150584623070e+02 -2.734891574844194793e+02 -2.918031494188052761e+02
-6.442708333333333037e+00 9.102237296280329701e+02 -2.748182379078932058e+02 -2.932696208622131735e+02
-6.437500000000000000e+00 9.210031742849765806e+02 -2.758074083022131049e+02 -2.943972305974277788e+02
-6.432291666666666963e+00 9.319783083031627484e+02 -2.767997104659226579e+02 -2.955290506934859991e+02
-6.427083333333333037e+00 9.431818746436708807e+02 -2.783743074720888444e+02 -2.972442042254826333e+02
-6.421875000000000000e+00 9.545841676518933809e+02 -2.794550205372864298e+02 -2.984665515241100024e+02
-6.416666666666666963e+00 9.662319652772293921e+02 -2.799876300891688174e+02 -2.991418225619620443e+02
-6.411458333333333037e+00 9.780914926087339154e+02 -2.814969551685625220e+02 -3.007948757842325449e+02
-6.406250000000000000e+00 9.901896519780067365e+02 -2.832371977566896817e+02 -3.026798740400756742e+02
-6.401041666666666963e+00 1.002478093160694016e+03 -2.843226974311302797e+02 -3.039111894657125390e+02
-6.395833333333333037e+00 1.014982521643550740e+03 -2.851665167513142478e+02 -3.049018609616709909e+02
-6.390625000000000000e+00 1.027744096869216719e+03 -2.869788342389730360e+02 -3.068620160039284883e+02
-6.385416666666666963e+00 1.040681238944695451e+03 -2.875501611768715406e+02 -3.075822271636486107e+02
-6.380208333333333037e+00 1.053849501541610834e+03 -2.888369911939684016e+02 -3.090189219113316312e+02
-6.375000000000000000e+00 1.067228226085526785e+03 -2.900024842266308838e+02 -3.103352692737367988e+02
-6.369791666666666963e+00 1.080837212590030276e+03 -2.908711396307555219e+02 -3.113557179216324471e+02
-6.364583333333333037e+00 1.094667688319972513e+03 -2.922635640752291124e+02 -3.129008742755060553e+02
-6.359375000000000000e+00 1.108723462312689207e+03 -2.928124175920274865e+02 -3.136033718109437700e+02
-6.354166666666666963e+00 1.123012769454527188e+03 -2.938004042271654725e+02 -3.147458751676023780e+02
-6.348958333333333037e+00 1.137505674249165850e+03 -2.943852692688865318e+02 -3.154861440954765612e+02
-6.343750000000000000e+00 1.152188894105716599e+03 -2.953157518820564178e+02 -3.165728966289917139e+02
-6.338541666666666963e+00 1.167052052010001034e+03 -2.960333705335939385e+02 -3.174476283904650131e+02
-6.333333333333333037e+00 1.182075913063669077e+03 -2.968120816529463468e+02 -3.183842826804826700e+02
-6.328125000000000000e+00 1.197263306919362776e+03 -2.973546113401602611e+02 -3.190855445373228463e+02
-6.322916666666666963e+00 1.212583548542823337e+03 -2.979715524028151208e+02 -3.198619971223129141e+02
-6.317708333333333037e+00 1.228047344689342708e+03 -2.985080461757088983e+02 -3.205587291745123366e+02
-6.312500000000000000e+00 1.243664262628464940e+03 -2.986461982683558176e+02 -3.208577760012591398e+02
-6.307291666666666963e+00 1.259414860294632717e+03 -2.987935854796789386e+02 -3.211666970213754553e+02
-6.302083333333333037e+00 1.275299273962772304e+03 -2.990034178691472562e+02 -3.215386425826246182e+02
-6.296875000000000000e+00 1.291263587879506531e+03 -2.993795605018118522e+02 -3.220774946635239644e+02
-6.291666666666666963e+00 1.307306514860747484e+03 -2.994024549598650538e+02 -3.222636331079406204e+02
-6.286458333333333037e+00 1.323375239215103420e+03 -2.992762484059928170e+02 -3.223012148901799492e+02
-6.281250000000000000e+00 1.339454386445055661e+03 -2.992422927731094546e+02 -3.224315465252875583e+02
-6.276041666666666963e+00 1.355523687603568078e+03 -2.989032905299915797e+02 -3.222572894310411584e+02
-6.270833333333333037e+00 1.371581249334585891e+03 -2.987524631746897512e+02 -3.222715814882889163e+02
-6.265625000000000000e+00 1.387632574073693831e+03 -2.980183245900642532e+02 -3.217028449401001353e+02
-6.260416666666666963e+00 1.403646389823395566e+03 -2.974959755890542965e+02 -3.213461466672966935e+02
-6.255208333333333037e+00 1.419597802480216615e+03 -2.967081192079726293e+02 -3.207241413836880497e+02
-6.250000000000000000e+00 1.435418764119534444e+03 -2.959910039465269733e+02 -3.201730969498154309e+02
-6.244791666666666963e+00 1.451067846483069843e+03 -2.953241177563837709e+02 -3.196724699897416144e+02
-6.239583333333333037e+00 1.466521348545780484e+03 -2.942184375283071631e+02 -3.187331814763018656e+02
-6.234375000000000000e+00 1.481774950632790478e+03 -2.930836114537767116e+02 -3.177647769991200448e+02
-6.229166666666666963e+00 1.496835209381492632e+03 -2.915312296148321707e+02 -3.163787042128294615e+02
-6.223958333333333037e+00 1.511675761699970508e+03 -2.904341109406367423e+02 -3.154477189674544775e+02
-6.218750000000000000e+00 1.526237994613639103e+03 -2.885967651548983781e+02 -3.137763182724494868e+02
-6.213541666666666963e+00 1.540455146260828087e+03 -2.870818007312166742e+02 -3.124271122545690105e+02
-6.208333333333333037e+00 1.554278427066582708e+03 -2.847559505133942253e+02 -3.102668025330504520e+02
-6.203125000000000000e+00 1.567738624439795558e+03 -2.834328382557841337e+02 -3.091088035932741604e+02
-6.197916666666666963e+00 1.580818564703168704e+03 -2.808481567229741245e+02 -3.066886940309507850e+02
-6.192708333333333037e+00 1.593528904686448413e+03 -2.790159542803282875e+02 -3.050203470638614931e+02
-6.187500000000000000e+00 1.605751968575682440e+03 -2.763250652102473737e+02 -3.024926805380579822e+02
-6.182291666666666963e+00 1.617464731458012011e+03 -2.730482925506795482e+02 -2.993783794147801132e+02
-6.177083333333333037e+00 1.628645776445399633e+03 -2.718613800063668577e+02 -2.983531227275034894e+02
-6.171875000000000000e+00 1.639334464904485230e+03 -2.678822267430430202e+02 -2.945344899172765736e+02
-6.166666666666666963e+00 1.649528621831191231e+03 -2.644599647244155562e+02 -2.912714514630345661e+02
-6.161458333333333037e+00 1.659170684311117157e+03 -2.600517832563439811e+02 -2.870211351281394627e+02
-6.156250000000000000e+00 1.668203329096641482e+03 -2.567973870141348129e+02 -2.839231938110388569e+02
-6.151041666666666963e+00 1.676620124578941159e+03 -2.527825836997698161e+02 -2.800632598707173315e+02
-6.145833333333333037e+00 1.684474923497443797e+03 -2.481306898739449878e+02 -2.755643152651338141e+02
-6.140625000000000000e+00 1.691797471239240849e+03 -2.435326551659722156e+02 -2.711170236877488264e+02
-6.135416666666666963e+00 1.698501431647299569e+03 -2.373385446514743649e+02 -2.650714646479937073e+02
-6.130208333333333037e+00 1.704574738567779150e+03 -2.309256113101055519e+02 -2.588047016783025356e+02
-6.125000000000000000e+00 1.710056182877510537e+03 -2.267608817463411413e+02 -2.547834451004166283e+02
-6.119791666666666963e+00 1.714985121240955550e+03 -2.226522249104959599e+02 -2.508152468185615760e+02
-6.114583333333333037e+00 1.719390887654906237e+03 -2.139711627315974170e+02 -2.422713193220012045e+02
-6.109375000000000000e+00 1.723173676725108407e+03 -2.084816198073345959e+02 -2.369156334196667046e+02
-6.104166666666666963e+00 1.726412426797671060e+03 -1.999120378669370268e+02 -2.284761874890212425e+02
-6.098958333333333037e+00 1.729141332857730504e+03 -1.913273941374151832e+02 -2.200176491701475072e+02
-6.093750000000000000e+00 1.731392527510215359e+03 -1.828335951858761916e+02 -2.116456195110789054e+02
-6.088541666666666963e+00 1.733126646630908908e+03 -1.752230747103663759e+02 -2.041524093839998955e+02
-6.083333333333333037e+00 1.734361313161261933e+03 -1.658644674956121605e+02 -1.949063859712262570e+02
-6.078125000000000000e+00 1.735212289379445110e+03 -1.555229259193976361e+02 -1.846721660606549733e+02
-6.072916666666666963e+00 1.735680316794264400e+03 -1.466701012177429675e+02 -1.759211991182430950e+02
-6.067708333333333037e+00 1.735709109243155353e+03 -1.366205798167544856e+02 -1.659680296196478650e+02
-6.062500000000000000e+00 1.735329188029476882e+03 -1.264533580447804013e+02 -1.558913702016430136e+02
-6.057291666666666963e+00 1.734700901751388983e+03 -1.134494786825935080e+02 -1.429715986373631154e+02
-6.052083333333333037e+00 1.733739704719421979e+03 -1.028589504353536910e+02 -1.324588397717328405e+02
-6.046875000000000000e+00 1.732456867922853007e+03 -9.012968221306914529e+01 -1.198007746966921587e+02
-6.041666666666666963e+00 1.730907574772443922e+03 -8.038595997394736514e+01 -1.101213749334314684e+02
-6.036458333333333037e+00 1.729128779577410114e+03 -6.874929762779611053e+01 -9.854191147531354034e+01
-6.031250000000000000e+00 1.727149874996476228e+03 -5.765711405303812853e+01 -8.749960623479822175e+01
-6.026041666666666963e+00 1.724888185168834070e+03 -4.275026398585198706e+01 -7.263545103968174033e+01
-6.020833333333333037e+00 1.722464389451019997e+03 -2.796904387098906852e+01 -5.788925364438275523e+01
-6.015625000000000000e+00 1.719906170153900803e+03 -1.945548998414876962e+01 -4.940291179873402427e+01
-6.010416666666666963e+00 1.717177436770647319e+03 -6.477083280380114161e+00 -3.644394858568242768e+01
-6.005208333333333037e+00 1.714111493441156199e+03 4.068655973084606359e+00 -2.591042241491715359e+01
-6.000000000000000000e+00 1.710949274576103335e+03 1.846614947170616716e+01 -1.151709698155502259e+01
-5.994791666666666963e+00 1.707768184667026617e+03 3.254323602001534255e+01 2.564157632013459143e+00
-5.989583333333333925e+00 1.704468116491927731e+03 4.302715338160553671e+01 1.306028807630331734e+01
-5.984375000000000000e+00 1.700805615847009676e+03 5.564990432975092460e+01 2.570248251516566640e+01
-5.979166666666666963e+00 1.696983016066862774e+03 6.382588446504963287e+01 3.390567469165615222e+01
-5.973958333333333925e+00 1.693026847327889072e+03 7.809605981992397972e+01 4.821087276609428329e+01
-5.968750000000000000e+00 1.688911684349295001e+03 9.251122490518019958e+01 6.266873272342002821e+01
-5.963541666666666963e+00 1.684508916277504341e+03 1.030304810009996714e+02 7.323786715348224163e+01
-5.958333333333333925e+00 1.679899396337451435e+03 1.137823093762297617e+02 8.404689441674595685e+01
-5.953125000000000000e+00 1.675067328910102106e+03 1.228380314508558655e+02 9.316693896723332102e+01
-5.947916666666666963e+00 1.669968893849232245e+03 1.346257879218618712e+02 1.050258985854826648e+02
-5.942708333333333925e+00 1.664551396072332409e+03 1.443549488353578170e+02 1.148328288805883659e+02
-5.937500000000000000e+00 1.658795527796302622e+03 1.559827070722889459e+02 1.265446949154267458e+02
-5.932291666666666963e+00 1.652799635131470268e+03 1.649523889022527214e+02 1.356049390993598536e+02
-5.927083333333333925e+00 1.646404414282045991e+03 1.738407865591698567e+02 1.445896886586702976e+02
-5.921875000000000000e+00 1.639577566977239258e+03 1.814705535715229985e+02 1.523213134302662297e+02
-5.916666666666666963e+00 1.632373540506715699e+03 1.905007511744319970e+02 1.614588326988180143e+02
-5.911458333333333925e+00 1.624798388034266054e+03 1.985369042522842165e+02 1.696075695786511801e+02
-5.906250000000000000e+00 1.616747053939613124e+03 2.047680231904514585e+02 1.759559988652491995e+02
-5.901041666666666963e+00 1.608199194281979999e+03 2.118220702493908334e+02 1.831318152166588789e+02
-5.895833333333333925e+00 1.599188530347156529e+03 2.188779534465240886e+02 1.903138038244405550e+02
-5.890625000000000000e+00 1.589697343865186895e+03 2.258422283153763033e+02 1.974082147030449335e+02
-5.885416666666666963e+00 1.579695235413465525e+03 2.296541370560873645e+02 2.013539804656842307e+02
-5.880208333333333925e+00 1.569107993814669499e+03 2.367412106644557355e+02 2.085781887563910004e+02
-5.875000000000000000e+00 1.558027084391302651e+03 2.395909650389370711e+02 2.115684016848622662e+02
-5.869791666666666963e+00 1.546432474187439993e+03 2.423237640109331323e+02 2.144446736427367455e+02
-5.864583333333333925e+00 1.534295126813643492e+03 2.471458795830531017e+02 2.194129595865342708e+02
-5.859375000000000000e+00 1.521581320846161361e+03 2.516602363619174980e+02 2.240758678401415978e+02
-5.854166666666666963e+00 1.508299732213317839e+03 2.546795472290409634e+02 2.272459218378531034e+02
-5.848958333333333925e+00 1.494535419381966221e+03 2.577578417538695703e+02 2.304771655829231065e+02
-5.843750000000000000e+00 1.480268664644066575e+03 2.602362771744467977e+02 2.331104703775435496e+02
-5.838541666666666963e+00 1.465456024167723626e+03 2.619934792257505478e+02 2.350241273539556630e+02
-5.833333333333333925e+00 1.450106484517047875e+03 2.647997167278718962e+02 2.379882299892536253e+02
-5.828125000000000000e+00 1.434274510054174470e+03 2.666896831385103610e+02 2.400374199642778876e+02
-5.822916666666666963e+00 1.418008235061215828e+03 2.689353437275328815e+02 2.424436010063970457e+02
-5.817708333333333925e+00 1.401327843706733120e+03 2.688268513675108125e+02 2.424967645034115549e+02
-5.812500000000000000e+00 1.384162757162353273e+03 2.704126095172430269e+02 2.442449941894334700e+02
-5.807291666666666963e+00 1.366575509771601219e+03 2.716270803138595511e+02 2.456226875303271413e+02
-5.802083333333333925e+00 1.348586622271353235e+03 2.720141462820517972e+02 2.461736089740761031e+02
-5.796875000000000000e+00 1.330284135786129355e+03 2.729908993852606045e+02 2.473149340477717146e+02
-5.791666666666666963e+00 1.311669472531373003e+03 2.729170769977088753e+02 2.474062249780537002e+02
-5.786458333333333925e+00 1.292758405662940959e+03 2.735678336420405685e+02 2.482225221186893407e+02
-5.781250000000000000e+00 1.273526141289525640e+03 2.735895886360116833e+02 2.484100355184617115e+02
-5.776041666666666963e+00 1.254018134116909550e+03 2.737973458130793460e+02 2.487837377862623498e+02
-5.770833333333333925e+00 1.234291246093462405e+03 2.734299323295337558e+02 2.485824577315376303e+02
-5.765625000000000000e+00 1.214396460773619083e+03 2.733894837200680854e+02 2.487083181747258323e+02
-5.760416666666666963e+00 1.194367501359698053e+03 2.729920024543595218e+02 2.484772585063657573e+02
-5.755208333333333925e+00 1.174190275164052309e+03 2.724988098804186052e+02 2.481504576470616712e+02
-5.750000000000000000e+00 1.153870851629717890e+03 2.716699920338786569e+02 2.474878990305913931e+02
-5.744791666666666963e+00 1.133436028273475813e+03 2.708177286445256300e+02 2.468017064688112896e+02
-5.739583333333333925e+00 1.112916901609506112e+03 2.699740804898067381e+02 2.461239094115655348e+02
-5.734375000000000000e+00 1.092367071942290067e+03 2.689355733354948370e+02 2.452510529854604613e+02
-5.729166666666666963e+00 1.071812474672989765e+03 2.680191986972496920e+02 2.445000803836519196e+02
-5.723958333333333925e+00 1.051281937954165187e+03 2.666464778375820401e+02 2.432924789365335982e+02
-5.718750000000000000e+00 1.030775615061977987e+03 2.653501668259338544e+02 2.421609130737571434e+02
-5.713541666666666963e+00 1.010287796854140083e+03 2.637934625663254451e+02 2.407684960821396203e+02
-5.708333333333333925e+00 9.898380352352173759e+02 2.622982053921975307e+02 2.394370272441232714e+02
-5.703125000000000000e+00 9.694421040213110246e+02 2.606092679106366745e+02 2.379113337489258981e+02
-5.697916666666666963e+00 9.491396164788659462e+02 2.586150527974205602e+02 2.360798280839442498e+02
-5.692708333333333925e+00 9.289345601955518532e+02 2.567679047158640060e+02 2.343947931741687682e+02
-5.687500000000000000e+00 9.088683158670831972e+02 2.549195869878156770e+02 2.327080092549136907e+02
-5.682291666666666963e+00 8.889387779259021727e+02 2.530718385532630350e+02 2.310211555544610178e+02
-5.677083333333333925e+00 8.691722584991932763e+02 2.508424697535371592e+02 2.289520250340406733e+02
-5.671875000000000000e+00 8.495528361799131289e+02 2.485520115877210117e+02 2.268210783905597339e+02
-5.666666666666666963e+00 8.300826419642357905e+02 2.462600572128121428e+02 2.246878561852771838e+02
-5.661458333333333925e+00 8.107776368281093937e+02 2.437759425302784848e+02 2.223616846734087176e+02
-5.656250000000000000e+00 7.916399761888136482e+02 2.412930071303207171e+02 2.200358623833868990e+02
-5.651041666666666963e+00 7.726869704770917906e+02 2.385506644745914855e+02 2.174497896480027919e+02
-5.645833333333333925e+00 7.539276230763156263e+02 2.362172392501672675e+02 2.152717683097318400e+02
-5.640625000000000000e+00 7.353635709628935047e+02 2.334670619513139229e+02 2.126761077323990321e+02
-5.635416666666666963e+00 7.170334590131583354e+02 2.308936028179809057e+02 2.102562926177054408e+02
-5.630208333333333925e+00 6.989267387627795642e+02 2.277272471111899392e+02 2.072426688203144920e+02
-5.625000000000000000e+00 6.810434128512537200e+02 2.249324644298339138e+02 2.045996793827295619e+02
-5.619791666666666963e+00 6.634107746580218645e+02 2.219155536131696635e+02 2.017336228958080255e+02
-5.614583333333333925e+00 6.459979435859257819e+02 2.187596431893790054e+02 1.987275772026034701e+02
-5.609375000000000000e+00 6.288323723917598045e+02 2.159565970078966473e+02 1.960734152429427297e+02
-5.604166666666666963e+00 6.118809026719350186e+02 2.125088574981263605e+02 1.927735132877712374e+02
-5.598958333333333925e+00 5.952013833343983151e+02 2.094564941566971470e+02 1.898680021221163940e+02
-5.593750000000000000e+00 5.787684369194531655e+02 2.062527497264469787e+02 1.868100734430626346e+02
-5.588541666666666963e+00 5.625862059747668127e+02 2.027915143237825930e+02 1.834935937081142185e+02
-5.583333333333333925e+00 5.466916687257574949e+02 1.993064825229953385e+02 1.801522900502037885e+02
-5.578125000000000000e+00 5.310562201834309235e+02 1.963178029576583299e+02 1.773062719708366046e+02
-5.572916666666666963e+00 5.157406654001187007e+02 1.929101568229001771e+02 1.740402600695081503e+02
